lib_id	taxid	taxon_name	rank	read_count	read_count_sum	mean_length	genus_name	family_name	order_name	phylum_name
CGG_3_002123	9709	Phocidae	family	66	150	54		Phocidae	Carnivora	Chordata
CGG_3_002123	3072905	Pinnipedia	clade	5	157	33			Carnivora	Chordata
CGG_3_002123	379584	Caniformia	suborder	5	163	33			Carnivora	Chordata
CGG_3_002123	33554	Carnivora	order	8	171	33			Carnivora	Chordata
CGG_3_002123	314145	Laurasiatheria	superorder	11	238	58				Chordata
CGG_3_002123	1437010	Boreoeutheria	clade	12	251	58				Chordata
CGG_3_002123	9347	Eutheria	clade	9	260	58				Chordata
CGG_3_002123	32525	Theria	clade	1	261	58				Chordata
CGG_3_002123	40674	Mammalia	class	0	261	58				Chordata
CGG_3_002123	32524	Amniota	clade	6	270	58				Chordata
CGG_3_002123	32523	Tetrapoda	clade	0	270	58				Chordata
CGG_3_002123	1338369	Dipnotetrapodomorpha	clade	0	270	58				Chordata
CGG_3_002123	8287	Sarcopterygii	superclass	0	270	58				Chordata
CGG_3_002123	117571	Euteleostomi	clade	8	278	58				Chordata
CGG_3_002123	117570	Teleostomi	clade	0	278	58				Chordata
CGG_3_002123	7776	Gnathostomata	clade	5	283	58				Chordata
CGG_3_002123	7742	Vertebrata	clade	0	283	58				Chordata
CGG_3_002123	89593	Craniata	subphylum	0	283	58				Chordata
CGG_3_002123	7711	Chordata	phylum	0	283	58				Chordata
CGG_3_002123	33511	Deuterostomia	clade	1	284	58				
CGG_3_002123	33213	Bilateria	clade	2	287	58				
CGG_3_002123	6072	Eumetazoa	clade	0	287	58				
CGG_3_002123	33208	Metazoa	kingdom	0	287	58				
CGG_3_002123	33154	Opisthokonta	clade	0	345	58				
CGG_3_002123	2759	Eukaryota	superkingdom	16	452	58				
CGG_3_002123	131567	cellular organisms	no rank	0	452	58				
CGG_3_002123	1	root	no rank	0	452	58				
CGG_3_002123	39089	Phoca groenlandica	species	64	64	37	Phoca	Phocidae	Carnivora	Chordata
CGG_3_002123	9717	Phoca	genus	7	72	54	Phoca	Phocidae	Carnivora	Chordata
CGG_3_002123	1437201	Pentapetalae	clade	4	15	30				Streptophyta
CGG_3_002123	91827	Gunneridae	clade	0	15	30				Streptophyta
CGG_3_002123	71240	eudicotyledons	clade	0	15	30				Streptophyta
CGG_3_002123	1437183	Mesangiospermae	clade	28	66	30				Streptophyta
CGG_3_002123	3398	Magnoliopsida	class	6	72	30				Streptophyta
CGG_3_002123	58024	Spermatophyta	clade	3	75	30				Streptophyta
CGG_3_002123	78536	Euphyllophyta	clade	1	76	30				Streptophyta
CGG_3_002123	58023	Tracheophyta	clade	0	76	30				Streptophyta
CGG_3_002123	3193	Embryophyta	clade	2	80	30				Streptophyta
CGG_3_002123	131221	Streptophytina	subphylum	0	81	30				Streptophyta
CGG_3_002123	35493	Streptophyta	phylum	0	81	30				Streptophyta
CGG_3_002123	33090	Viridiplantae	kingdom	2	84	30				
CGG_3_002123	9761	Mysticeti	parvorder	9	41	58			Artiodactyla	Chordata
CGG_3_002123	9721	Cetacea	infraorder	7	49	58			Artiodactyla	Chordata
CGG_3_002123	2653789	Whippomorpha	suborder	1	50	58			Artiodactyla	Chordata
CGG_3_002123	91561	Artiodactyla	order	1	56	58			Artiodactyla	Chordata
CGG_3_002123	29655	Zostera marina	species	3	3	30	Zostera	Zosteraceae	Alismatales	Streptophyta
CGG_3_002123	27257	Zostera	genus	0	4	30	Zostera	Zosteraceae	Alismatales	Streptophyta
CGG_3_002123	27254	Zosteraceae	family	0	4	30		Zosteraceae	Alismatales	Streptophyta
CGG_3_002123	16360	Alismatales	order	0	4	30			Alismatales	Streptophyta
CGG_3_002123	4447	Liliopsida	clade	0	10	32				Streptophyta
CGG_3_002123	27602	Balaena mysticetus	species	17	17	58	Balaena	Balaenidae	Artiodactyla	Chordata
CGG_3_002123	27601	Balaena	genus	0	17	58	Balaena	Balaenidae	Artiodactyla	Chordata
CGG_3_002123	30558	Balaenidae	family	15	32	58		Balaenidae	Artiodactyla	Chordata
CGG_3_002123	36646	Penicillium coprophilum	species	26	26	77	Penicillium	Aspergillaceae	Eurotiales	Ascomycota
CGG_3_002123	5073	Penicillium	genus	0	27	77	Penicillium	Aspergillaceae	Eurotiales	Ascomycota
CGG_3_002123	1131492	Aspergillaceae	family	0	28	77		Aspergillaceae	Eurotiales	Ascomycota
CGG_3_002123	5042	Eurotiales	order	1	29	77			Eurotiales	Ascomycota
CGG_3_002123	451871	Eurotiomycetidae	subclass	0	31	77				Ascomycota
CGG_3_002123	147545	Eurotiomycetes	class	0	31	77				Ascomycota
CGG_3_002123	716546	leotiomyceta	clade	6	52	87				Ascomycota
CGG_3_002123	147538	Pezizomycotina	subphylum	5	57	87				Ascomycota
CGG_3_002123	716545	saccharomyceta	clade	0	58	87				Ascomycota
CGG_3_002123	4890	Ascomycota	phylum	0	58	87				Ascomycota
CGG_3_002123	451864	Dikarya	subkingdom	0	58	87				
CGG_3_002123	4751	Fungi	kingdom	0	58	87				
CGG_3_002123	39304	Erignathus barbatus	species	12	12	47	Erignathus	Phocidae	Carnivora	Chordata
CGG_3_002123	39182	Erignathus	genus	0	12	47	Erignathus	Phocidae	Carnivora	Chordata
CGG_3_002123	64668	Lagopus muta	species	2	2	84	Lagopus	Phasianidae	Galliformes	Chordata
CGG_3_002123	30409	Lagopus	genus	0	2	84	Lagopus	Phasianidae	Galliformes	Chordata
CGG_3_002123	466585	Tetraoninae	subfamily	1	3	85		Phasianidae	Galliformes	Chordata
CGG_3_002123	9005	Phasianidae	family	0	3	85		Phasianidae	Galliformes	Chordata
CGG_3_002123	8976	Galliformes	order	0	3	85			Galliformes	Chordata
CGG_3_002123	1549675	Galloanserae	superorder	0	3	85				Chordata
CGG_3_002123	8825	Neognathae	infraclass	0	3	85				Chordata
CGG_3_002123	8782	Aves	class	0	3	85				Chordata
CGG_3_002123	436492	Coelurosauria	clade	0	3	85				Chordata
CGG_3_002123	436491	Theropoda	clade	0	3	85				Chordata
CGG_3_002123	436489	Saurischia	clade	0	3	85				Chordata
CGG_3_002123	436486	Dinosauria	clade	0	3	85				Chordata
CGG_3_002123	8492	Archosauria	clade	0	3	85				Chordata
CGG_3_002123	1329799	Archelosauria	clade	0	3	85				Chordata
CGG_3_002123	32561	Sauria	clade	0	3	85				Chordata
CGG_3_002123	8457	Sauropsida	clade	0	3	85				Chordata
CGG_3_002123	589449	Mediophyceae	class	1	1	67				Bacillariophyta
CGG_3_002123	2836	Bacillariophyta	phylum	0	1	67				Bacillariophyta
CGG_3_002123	2696291	Ochrophyta	clade	0	1	67				
CGG_3_002123	33634	Stramenopiles	clade	0	3	44				
CGG_3_002123	2698737	Sar	clade	0	3	44				
CGG_3_002123	79858	Pseudogymnoascus pannorum	species	3	3	99	Pseudogymnoascus	Pseudeurotiaceae		Ascomycota
CGG_3_002123	78156	Pseudogymnoascus	genus	0	3	99	Pseudogymnoascus	Pseudeurotiaceae		Ascomycota
CGG_3_002123	34379	Pseudeurotiaceae	family	0	3	99		Pseudeurotiaceae		Ascomycota
CGG_3_002123	221903	Leotiomycetes incertae sedis	no rank	0	3	99				Ascomycota
CGG_3_002123	147548	Leotiomycetes	class	1	14	99				Ascomycota
CGG_3_002123	715989	sordariomyceta	clade	0	15	99				Ascomycota
CGG_3_002123	46977	Pulsatilla	genus	2	5	67	Pulsatilla	Ranunculaceae	Ranunculales	Streptophyta
CGG_3_002123	1463147	Anemoneae	tribe	2	9	48		Ranunculaceae	Ranunculales	Streptophyta
CGG_3_002123	1463138	Ranunculoideae	subfamily	0	9	48		Ranunculaceae	Ranunculales	Streptophyta
CGG_3_002123	3440	Ranunculaceae	family	1	10	48		Ranunculaceae	Ranunculales	Streptophyta
CGG_3_002123	41768	Ranunculales	order	0	10	48			Ranunculales	Streptophyta
CGG_3_002123	231674	Pulsatilla cernua	species	3	3	50	Pulsatilla	Ranunculaceae	Ranunculales	Streptophyta
CGG_3_002123	405751	Pleurostomum flabellatum	species	2	2	33	Pleurostomum	Tulamoebidae		Heterolobosea
CGG_3_002123	405750	Pleurostomum	genus	0	2	33	Pleurostomum	Tulamoebidae		Heterolobosea
CGG_3_002123	1559746	Tulamoebidae	family	0	2	33		Tulamoebidae		Heterolobosea
CGG_3_002123	5752	Heterolobosea	phylum	0	2	33				Heterolobosea
CGG_3_002123	2611352	Discoba	clade	0	4	53				
CGG_3_002123	1955577	Antarctomyces pellizariae	species	10	10	32	Antarctomyces	Thelebolaceae	Thelebolales	Ascomycota
CGG_3_002123	89415	Antarctomyces	genus	0	10	32	Antarctomyces	Thelebolaceae	Thelebolales	Ascomycota
CGG_3_002123	46451	Thelebolaceae	family	0	10	32		Thelebolaceae	Thelebolales	Ascomycota
CGG_3_002123	292491	Thelebolales	order	0	10	32			Thelebolales	Ascomycota
CGG_3_002123	33183	Onygenales	order	1	2	58			Onygenales	Ascomycota
CGG_3_002123	187286	Zostera japonica	species	1	1	31	Zostera	Zosteraceae	Alismatales	Streptophyta
CGG_3_002123	77896	Psychotria serpens	species	1	1	49	Psychotria	Rubiaceae	Gentianales	Streptophyta
CGG_3_002123	25443	Psychotria	genus	0	1	49	Psychotria	Rubiaceae	Gentianales	Streptophyta
CGG_3_002123	169659	Psychotrieae	tribe	0	1	49		Rubiaceae	Gentianales	Streptophyta
CGG_3_002123	169617	Rubioideae	subfamily	0	1	49		Rubiaceae	Gentianales	Streptophyta
CGG_3_002123	24966	Rubiaceae	family	0	1	49		Rubiaceae	Gentianales	Streptophyta
CGG_3_002123	4055	Gentianales	order	0	1	49			Gentianales	Streptophyta
CGG_3_002123	91888	lamiids	clade	1	4	30				Streptophyta
CGG_3_002123	71274	asterids	clade	1	5	30				Streptophyta
CGG_3_002123	4500	Avena longiglumis	species	2	2	30	Avena	Poaceae	Poales	Streptophyta
CGG_3_002123	4496	Avena	genus	0	2	30	Avena	Poaceae	Poales	Streptophyta
CGG_3_002123	640623	Aveninae	subtribe	0	2	30		Poaceae	Poales	Streptophyta
CGG_3_002123	1652080	Poeae Chloroplast Group 1 (Aveneae type)	clade	0	2	30		Poaceae	Poales	Streptophyta
CGG_3_002123	147387	Poeae	tribe	0	2	30		Poaceae	Poales	Streptophyta
CGG_3_002123	1648037	Poodae	no rank	0	2	30		Poaceae	Poales	Streptophyta
CGG_3_002123	147368	Pooideae	subfamily	0	4	32		Poaceae	Poales	Streptophyta
CGG_3_002123	359160	BOP clade	clade	0	4	32		Poaceae	Poales	Streptophyta
CGG_3_002123	4479	Poaceae	family	2	6	32		Poaceae	Poales	Streptophyta
CGG_3_002123	38820	Poales	order	0	6	32			Poales	Streptophyta
CGG_3_002123	4734	commelinids	clade	0	6	32				Streptophyta
CGG_3_002123	1437197	Petrosaviidae	subclass	0	6	32				Streptophyta
CGG_3_002123	185002	Plantago ovata	species	2	2	30	Plantago	Plantaginaceae	Lamiales	Streptophyta
CGG_3_002123	26867	Plantago	genus	0	2	30	Plantago	Plantaginaceae	Lamiales	Streptophyta
CGG_3_002123	216794	Plantagineae	tribe	0	2	30		Plantaginaceae	Lamiales	Streptophyta
CGG_3_002123	156152	Plantaginaceae	family	0	2	30		Plantaginaceae	Lamiales	Streptophyta
CGG_3_002123	4143	Lamiales	order	0	2	30			Lamiales	Streptophyta
CGG_3_002123	387291	Hepatica maxima	species	2	2	33	Hepatica	Ranunculaceae	Ranunculales	Streptophyta
CGG_3_002123	46979	Hepatica	genus	0	2	33	Hepatica	Ranunculaceae	Ranunculales	Streptophyta
CGG_3_002123	279761	Ulota hutchinsiae	species	1	1	119	Ulota	Orthotrichaceae	Orthotrichales	Streptophyta
CGG_3_002123	61518	Ulota	genus	0	1	119	Ulota	Orthotrichaceae	Orthotrichales	Streptophyta
CGG_3_002123	52989	Orthotrichaceae	family	0	1	119		Orthotrichaceae	Orthotrichales	Streptophyta
CGG_3_002123	64937	Orthotrichales	order	0	1	119			Orthotrichales	Streptophyta
CGG_3_002123	404297	Bryanae	superorder	0	2	113				Streptophyta
CGG_3_002123	114658	Bryidae	subclass	0	2	113				Streptophyta
CGG_3_002123	3214	Bryopsida	class	0	2	113				Streptophyta
CGG_3_002123	404260	Bryophytina	clade	0	2	113				Streptophyta
CGG_3_002123	3208	Bryophyta	clade	0	2	113				Streptophyta
CGG_3_002123	746128	Aspergillus fumigatus	species	1	1	57	Aspergillus	Aspergillaceae	Eurotiales	Ascomycota
CGG_3_002123	2720872	Aspergillus subgen. Fumigati	subgenus	0	1	57	Aspergillus	Aspergillaceae	Eurotiales	Ascomycota
CGG_3_002123	5052	Aspergillus	genus	0	1	57	Aspergillus	Aspergillaceae	Eurotiales	Ascomycota
CGG_3_002123	9870	Rangifer tarandus	species	2	2	41	Rangifer	Cervidae	Artiodactyla	Chordata
CGG_3_002123	9869	Rangifer	genus	0	2	41	Rangifer	Cervidae	Artiodactyla	Chordata
CGG_3_002123	9881	Odocoileinae	subfamily	0	2	41		Cervidae	Artiodactyla	Chordata
CGG_3_002123	9850	Cervidae	family	0	2	41		Cervidae	Artiodactyla	Chordata
CGG_3_002123	35500	Pecora	infraorder	2	5	41			Artiodactyla	Chordata
CGG_3_002123	9845	Ruminantia	suborder	0	5	41			Artiodactyla	Chordata
CGG_3_002123	1461542	Chloropicon maureeniae	species	1	1	31	Chloropicon	Chloropicaceae	Chloropicales	Chlorophyta
CGG_3_002123	2302914	Chloropicon	genus	0	1	31	Chloropicon	Chloropicaceae	Chloropicales	Chlorophyta
CGG_3_002123	2302913	Chloropicaceae	family	0	1	31		Chloropicaceae	Chloropicales	Chlorophyta
CGG_3_002123	2302912	Chloropicales	order	0	1	31			Chloropicales	Chlorophyta
CGG_3_002123	2302911	Chloropicophyceae	class	0	1	31				Chlorophyta
CGG_3_002123	3041	Chlorophyta	phylum	0	1	31				Chlorophyta
CGG_3_002123	1440115	Paralagenidium karlingii	species	1	1	62	Paralagenidium		Lagenidiales	Oomycota
CGG_3_002123	1440114	Paralagenidium	genus	0	1	62	Paralagenidium		Lagenidiales	Oomycota
CGG_3_002123	2041418	Lagenidiales incertae sedis	no rank	0	1	62			Lagenidiales	Oomycota
CGG_3_002123	4800	Lagenidiales	order	0	1	62			Lagenidiales	Oomycota
CGG_3_002123	4762	Oomycota	phylum	0	1	62				Oomycota
CGG_3_002123	260168	Tetraplodon fuegianus	species	1	1	113	Tetraplodon	Splachnaceae	Splachnales	Streptophyta
CGG_3_002123	67440	Tetraplodon	genus	0	1	113	Tetraplodon	Splachnaceae	Splachnales	Streptophyta
CGG_3_002123	61531	Splachnaceae	family	0	1	113		Splachnaceae	Splachnales	Streptophyta
CGG_3_002123	64938	Splachnales	order	0	1	113			Splachnales	Streptophyta
CGG_3_002123	33653	Cafeteria roenbergensis	species	1	1	44	Cafeteria	Cafeteriaceae	Bicosoecida	
CGG_3_002123	33652	Cafeteria	genus	0	1	44	Cafeteria	Cafeteriaceae	Bicosoecida	
CGG_3_002123	238884	Cafeteriaceae	family	0	1	44		Cafeteriaceae	Bicosoecida	
CGG_3_002123	33651	Bicosoecida	order	0	1	44			Bicosoecida	
CGG_3_002123	2683629	Opalozoa	clade	0	1	44				
CGG_3_002123	2683628	Bigyra	class	0	1	44				
CGG_3_002123	34384	Arthrodermataceae	family	1	1	58		Arthrodermataceae	Onygenales	Ascomycota
CGG_3_002123	186265	Cactoideae	subfamily	1	1	31		Cactaceae	Caryophyllales	Streptophyta
CGG_3_002123	3593	Cactaceae	family	0	1	31		Cactaceae	Caryophyllales	Streptophyta
CGG_3_002123	866800	Cactineae	suborder	0	1	31			Caryophyllales	Streptophyta
CGG_3_002123	3524	Caryophyllales	order	1	3	30			Caryophyllales	Streptophyta
CGG_3_002123	2358212	Moschus cupreus	species	1	1	66	Moschus	Moschidae	Artiodactyla	Chordata
CGG_3_002123	68410	Moschus	genus	0	1	66	Moschus	Moschidae	Artiodactyla	Chordata
CGG_3_002123	30533	Moschidae	family	0	1	66		Moschidae	Artiodactyla	Chordata
CGG_3_002123	121082	Hernandia nymphaeifolia	species	2	2	41	Hernandia	Hernandiaceae	Laurales	Streptophyta
CGG_3_002123	13560	Hernandia	genus	0	2	41	Hernandia	Hernandiaceae	Laurales	Streptophyta
CGG_3_002123	22009	Hernandiaceae	family	0	2	41		Hernandiaceae	Laurales	Streptophyta
CGG_3_002123	3432	Laurales	order	0	2	41			Laurales	Streptophyta
CGG_3_002123	232347	Magnoliidae	clade	0	2	41				Streptophyta
CGG_3_002123	505711	Andalucia godoyi	species	1	1	33	Andalucia	Andaluciidae	Jakobida	
CGG_3_002123	444704	Andalucia	genus	0	1	33	Andalucia	Andaluciidae	Jakobida	
CGG_3_002123	2683624	Andaluciidae	family	0	1	33		Andaluciidae	Jakobida	
CGG_3_002123	2602916	Andalucina	suborder	0	1	33			Jakobida	
CGG_3_002123	556282	Jakobida	order	0	2	53			Jakobida	
CGG_3_002123	9707	Odobenus rosmarus	species	2	2	30	Odobenus	Odobenidae	Carnivora	Chordata
CGG_3_002123	9706	Odobenus	genus	0	2	30	Odobenus	Odobenidae	Carnivora	Chordata
CGG_3_002123	9705	Odobenidae	family	0	2	30		Odobenidae	Carnivora	Chordata
CGG_3_002123	2892461	Elymus magellanicus	species	1	1	37	Elymus	Poaceae	Poales	Streptophyta
CGG_3_002123	15492	Elymus	genus	0	1	37	Elymus	Poaceae	Poales	Streptophyta
CGG_3_002123	1648017	Hordeinae	subtribe	0	1	37		Poaceae	Poales	Streptophyta
CGG_3_002123	147389	Triticeae	tribe	1	2	32		Poaceae	Poales	Streptophyta
CGG_3_002123	1648038	Triticodae	no rank	0	2	32		Poaceae	Poales	Streptophyta
CGG_3_002123	9526	Catarrhini	parvorder	1	1	60			Primates	Chordata
CGG_3_002123	314293	Simiiformes	infraorder	0	1	60			Primates	Chordata
CGG_3_002123	376913	Haplorrhini	suborder	0	1	60			Primates	Chordata
CGG_3_002123	9443	Primates	order	0	1	60			Primates	Chordata
CGG_3_002123	314146	Euarchontoglires	superorder	0	1	60				Chordata
CGG_3_002123	67917	Toona	genus	1	1	51	Toona	Meliaceae	Sapindales	Streptophyta
CGG_3_002123	43707	Meliaceae	family	0	1	51		Meliaceae	Sapindales	Streptophyta
CGG_3_002123	41937	Sapindales	order	0	2	31			Sapindales	Streptophyta
CGG_3_002123	91836	malvids	clade	0	2	31				Streptophyta
CGG_3_002123	71275	rosids	clade	1	3	39				Streptophyta
CGG_3_002123	2993980	Phlugiolopsis tuberculata	species	1	1	48	Phlugiolopsis	Tettigoniidae	Orthoptera	Arthropoda
CGG_3_002123	2993979	Phlugiolopsis	genus	0	1	48	Phlugiolopsis	Tettigoniidae	Orthoptera	Arthropoda
CGG_3_002123	323642	Meconematinae	subfamily	0	1	48		Tettigoniidae	Orthoptera	Arthropoda
CGG_3_002123	62784	Tettigoniidae	family	0	1	48		Tettigoniidae	Orthoptera	Arthropoda
CGG_3_002123	70905	Tettigonioidea	superfamily	0	1	48			Orthoptera	Arthropoda
CGG_3_002123	2018325	Tettigoniidea	infraorder	0	1	48			Orthoptera	Arthropoda
CGG_3_002123	6994	Ensifera	suborder	0	1	48			Orthoptera	Arthropoda
CGG_3_002123	6993	Orthoptera	order	0	1	48			Orthoptera	Arthropoda
CGG_3_002123	33341	Polyneoptera	cohort	0	1	48				Arthropoda
CGG_3_002123	33340	Neoptera	infraclass	0	1	48				Arthropoda
CGG_3_002123	7496	Pterygota	subclass	0	1	48				Arthropoda
CGG_3_002123	85512	Dicondylia	clade	0	1	48				Arthropoda
CGG_3_002123	50557	Insecta	class	0	1	48				Arthropoda
CGG_3_002123	6960	Hexapoda	subphylum	0	1	48				Arthropoda
CGG_3_002123	197562	Pancrustacea	clade	0	1	48				Arthropoda
CGG_3_002123	197563	Mandibulata	clade	0	1	48				Arthropoda
CGG_3_002123	6656	Arthropoda	phylum	0	1	48				Arthropoda
CGG_3_002123	88770	Panarthropoda	clade	0	1	48				
CGG_3_002123	1206794	Ecdysozoa	clade	0	1	48				
CGG_3_002123	33317	Protostomia	clade	0	1	48				
CGG_3_002123	9747	Monodontidae	family	1	1	68		Monodontidae	Artiodactyla	Chordata
CGG_3_002123	9722	Odontoceti	parvorder	0	1	68			Artiodactyla	Chordata
CGG_3_002123	482968	Mirabilis himalaica	species	1	1	34	Mirabilis	Nyctaginaceae	Caryophyllales	Streptophyta
CGG_3_002123	3537	Mirabilis	genus	0	1	34	Mirabilis	Nyctaginaceae	Caryophyllales	Streptophyta
CGG_3_002123	3536	Nyctaginaceae	family	0	1	34		Nyctaginaceae	Caryophyllales	Streptophyta
CGG_3_002123	5129	Hypocreaceae	family	1	1	108		Hypocreaceae	Hypocreales	Ascomycota
CGG_3_002123	5125	Hypocreales	order	0	1	108			Hypocreales	Ascomycota
CGG_3_002123	222543	Hypocreomycetidae	subclass	0	1	108				Ascomycota
CGG_3_002123	147550	Sordariomycetes	class	0	1	108				Ascomycota
CGG_3_002123	116970	Penicillium angulare	species	1	1	41	Penicillium	Aspergillaceae	Eurotiales	Ascomycota
CGG_3_002123	4959	Debaryomyces hansenii	species	1	1	43	Debaryomyces	Debaryomycetaceae	Saccharomycetales	Ascomycota
CGG_3_002123	4958	Debaryomyces	genus	0	1	43	Debaryomyces	Debaryomycetaceae	Saccharomycetales	Ascomycota
CGG_3_002123	766764	Debaryomycetaceae	family	0	1	43		Debaryomycetaceae	Saccharomycetales	Ascomycota
CGG_3_002123	2916678	CUG-Ser1 clade	clade	0	1	43			Saccharomycetales	Ascomycota
CGG_3_002123	4892	Saccharomycetales	order	0	1	43			Saccharomycetales	Ascomycota
CGG_3_002123	4891	Saccharomycetes	class	0	1	43				Ascomycota
CGG_3_002123	147537	Saccharomycotina	subphylum	0	1	43				Ascomycota
CGG_3_002123	2711	Citrus sinensis	species	1	1	31	Citrus	Rutaceae	Sapindales	Streptophyta
CGG_3_002123	2706	Citrus	genus	0	1	31	Citrus	Rutaceae	Sapindales	Streptophyta
CGG_3_002123	1728959	Aurantioideae	subfamily	0	1	31		Rutaceae	Sapindales	Streptophyta
CGG_3_002123	23513	Rutaceae	family	0	1	31		Rutaceae	Sapindales	Streptophyta
CGG_3_002123	4432	Nelumbo nucifera	species	1	1	68	Nelumbo	Nelumbonaceae	Proteales	Streptophyta
CGG_3_002123	4430	Nelumbo	genus	0	1	68	Nelumbo	Nelumbonaceae	Proteales	Streptophyta
CGG_3_002123	4429	Nelumbonaceae	family	0	1	68		Nelumbonaceae	Proteales	Streptophyta
CGG_3_002123	232378	Proteales	order	0	1	68			Proteales	Streptophyta
CGG_3_002123	2604207	Histionina	suborder	1	1	53			Jakobida	
CGG_3_002123	39088	Phoca fasciata	species	1	1	39	Phoca	Phocidae	Carnivora	Chordata
CGG_3_002123	1416941	Closterium baillyanum	species	1	1	39	Closterium	Closteriaceae	Desmidiales	Streptophyta
CGG_3_002123	34145	Closterium	genus	0	1	39	Closterium	Closteriaceae	Desmidiales	Streptophyta
CGG_3_002123	131211	Closteriaceae	family	0	1	39		Closteriaceae	Desmidiales	Streptophyta
CGG_3_002123	131210	Desmidiales	order	0	1	39			Desmidiales	Streptophyta
CGG_3_002123	2684882	Zygnematophycidae	subclass	0	1	39				Streptophyta
CGG_3_002123	131209	Zygnemophyceae	class	0	1	39				Streptophyta
CGG_3_002123	9611	Canis	genus	1	1	40	Canis	Canidae	Carnivora	Chordata
CGG_3_002123	9608	Canidae	family	0	1	40		Canidae	Carnivora	Chordata
CGG_3_002124	387291	Hepatica maxima	species	7	7	32	Hepatica	Ranunculaceae	Ranunculales	Streptophyta
CGG_3_002124	46979	Hepatica	genus	0	7	32	Hepatica	Ranunculaceae	Ranunculales	Streptophyta
CGG_3_002124	1463147	Anemoneae	tribe	2	32	87		Ranunculaceae	Ranunculales	Streptophyta
CGG_3_002124	1463138	Ranunculoideae	subfamily	0	32	87		Ranunculaceae	Ranunculales	Streptophyta
CGG_3_002124	3440	Ranunculaceae	family	1	33	87		Ranunculaceae	Ranunculales	Streptophyta
CGG_3_002124	41768	Ranunculales	order	0	33	87			Ranunculales	Streptophyta
CGG_3_002124	1437183	Mesangiospermae	clade	98	220	30				Streptophyta
CGG_3_002124	3398	Magnoliopsida	class	20	240	30				Streptophyta
CGG_3_002124	58024	Spermatophyta	clade	6	246	30				Streptophyta
CGG_3_002124	78536	Euphyllophyta	clade	1	247	30				Streptophyta
CGG_3_002124	58023	Tracheophyta	clade	0	247	30				Streptophyta
CGG_3_002124	3193	Embryophyta	clade	3	254	30				Streptophyta
CGG_3_002124	131221	Streptophytina	subphylum	1	256	30				Streptophyta
CGG_3_002124	35493	Streptophyta	phylum	0	256	30				Streptophyta
CGG_3_002124	33090	Viridiplantae	kingdom	3	259	30				
CGG_3_002124	2759	Eukaryota	superkingdom	11	646	30				
CGG_3_002124	131567	cellular organisms	no rank	0	646	30				
CGG_3_002124	1	root	no rank	0	646	30				
CGG_3_002124	36646	Penicillium coprophilum	species	69	69	56	Penicillium	Aspergillaceae	Eurotiales	Ascomycota
CGG_3_002124	5073	Penicillium	genus	1	70	56	Penicillium	Aspergillaceae	Eurotiales	Ascomycota
CGG_3_002124	1131492	Aspergillaceae	family	1	76	56		Aspergillaceae	Eurotiales	Ascomycota
CGG_3_002124	5042	Eurotiales	order	1	77	56			Eurotiales	Ascomycota
CGG_3_002124	451871	Eurotiomycetidae	subclass	8	101	56				Ascomycota
CGG_3_002124	147545	Eurotiomycetes	class	0	101	56				Ascomycota
CGG_3_002124	716546	leotiomyceta	clade	11	127	85				Ascomycota
CGG_3_002124	147538	Pezizomycotina	subphylum	7	135	85				Ascomycota
CGG_3_002124	716545	saccharomyceta	clade	0	135	85				Ascomycota
CGG_3_002124	4890	Ascomycota	phylum	0	135	85				Ascomycota
CGG_3_002124	451864	Dikarya	subkingdom	4	139	85				
CGG_3_002124	4751	Fungi	kingdom	0	141	85				
CGG_3_002124	33154	Opisthokonta	clade	0	373	85				
CGG_3_002124	71274	asterids	clade	1	10	62				Streptophyta
CGG_3_002124	1437201	Pentapetalae	clade	12	51	62				Streptophyta
CGG_3_002124	91827	Gunneridae	clade	0	51	62				Streptophyta
CGG_3_002124	71240	eudicotyledons	clade	0	51	62				Streptophyta
CGG_3_002124	39089	Phoca groenlandica	species	33	33	45	Phoca	Phocidae	Carnivora	Chordata
CGG_3_002124	9717	Phoca	genus	6	39	45	Phoca	Phocidae	Carnivora	Chordata
CGG_3_002124	9709	Phocidae	family	44	91	45		Phocidae	Carnivora	Chordata
CGG_3_002124	3072905	Pinnipedia	clade	1	92	45			Carnivora	Chordata
CGG_3_002124	379584	Caniformia	suborder	12	104	45			Carnivora	Chordata
CGG_3_002124	33554	Carnivora	order	1	105	45			Carnivora	Chordata
CGG_3_002124	314145	Laurasiatheria	superorder	8	180	84				Chordata
CGG_3_002124	1437010	Boreoeutheria	clade	15	198	53				Chordata
CGG_3_002124	9347	Eutheria	clade	9	207	53				Chordata
CGG_3_002124	32525	Theria	clade	1	208	53				Chordata
CGG_3_002124	40674	Mammalia	class	0	208	53				Chordata
CGG_3_002124	32524	Amniota	clade	6	217	53				Chordata
CGG_3_002124	32523	Tetrapoda	clade	1	218	53				Chordata
CGG_3_002124	1338369	Dipnotetrapodomorpha	clade	0	218	53				Chordata
CGG_3_002124	8287	Sarcopterygii	superclass	0	218	53				Chordata
CGG_3_002124	117571	Euteleostomi	clade	8	226	61				Chordata
CGG_3_002124	117570	Teleostomi	clade	0	226	61				Chordata
CGG_3_002124	7776	Gnathostomata	clade	2	228	61				Chordata
CGG_3_002124	7742	Vertebrata	clade	0	228	61				Chordata
CGG_3_002124	89593	Craniata	subphylum	0	228	61				Chordata
CGG_3_002124	7711	Chordata	phylum	0	228	61				Chordata
